f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21
0.07679923257119503,-0.42219824992833654,-1.3911695864376132,-3.314882904852274,-0.5729629739290154,0.3504040773607366,2.756980205468989,-2.482201312722078,-0.42255681623571506,0.817029992806984,-0.7130900337460928,-0.3369977322853556,-0.30776062884459876,-0.9434010920920268,-0.4471868102772926,0.5222020716105831,0.7573194010394445,-0.5736179666767754,0.3115663934256382,-2.0945672094618892,-1.9943795026755953,-0.4848749595370988
1.5400820826513633,-0.8471204088456222,-1.3618697503331316,-0.8535668152026717,-0.22852474813334675,0.3222048364491703,-1.2074751089801987,-0.5722473853675129,-0.41161885670152,-0.5914746346632385,0.23415359569646577,0.8982927086164365,0.3746062241380631,0.5948847972764638,-0.49043228228877234,1.82744025733698,-0.549016434562687,2.5188443835722114,1.9439187915497107,-1.0824346705169108,-2.2868891392626125,1.0518881285763413
-0.6281546127926793,-1.0788484818701929,-1.2048167417424849,-0.1745421582254168,-0.35979236662502534,-0.11665259470582034,0.24405393343247567,0.038979150996520114,-0.33118873831887685,0.2037100291951437,0.25293914325506883,-1.1136618575192339,-0.21053474484738632,-1.1838326750351704,-0.07378362277843886,0.3710053489414553,-1.5003249258492075,1.3775990888629766,0.718952062963998,3.0914077004991074,-1.62079935051127,-1.081823156147185
0.870348472503433,-0.8109148531216068,2.2388628788000546,4.520261200675179,1.582977258052683,-0.2204970097177671,0.5171094536281339,-0.634917637862988,-0.7287792519485261,1.8868239350492804,-0.4165101263122123,-0.8151887790840019,-0.8831954268547895,-1.9073540388372112,-0.7132841626730446,0.3101130714691638,0.23553592663336753,-2.1329524442603143,0.7364532660584981,-3.2562138483618326,-1.7432035343145063,0.6633339023795137
-1.423059232512095,-0.790100210393415,-0.9321520058443127,-0.7867350635365595,0.7924511933797728,2.547864548810303,0.902082204633626,-0.8865107438519145,-1.162991993453859,0.7578154802736954,-0.10490165943595853,3.042463544764951,-0.2087550450133407,-1.6280782423944267,-0.48496834509813136,0.7407919768956629,0.12106500335652404,1.9266895460324631,-0.32514279389968004,-0.07281979799734639,-0.791801603229445,-1.1871465427309797
1.5063393933252742,-0.6395426397759274,-0.6348965843529941,-0.6162555443918709,-1.5160259217640835,2.021414441002202,-0.7367592730074889,0.018061733231037547,2.91140358131835,0.16659685934316068,1.0140329943376736,-0.9260083053300817,-0.2019096285545598,-0.43466166643051607,-0.4910755380819073,0.6558073578303905,2.2573253956989388,2.509182475189313,-1.0103863139475115,0.883565984565208,0.13469919144630593,-0.16378903366084854
1.8270493223128281,-1.460677145158808,1.9271614269122095,-0.8442042361729758,0.16272772199217694,0.02281495946369094,0.1073109708174237,-0.5635367792899757,-0.8116530259272652,-0.4755912419220375,-0.5558971804109946,-0.22051387468221795,-0.4394779540453296,-0.5931176582347065,-0.340463778765113,-0.28825667518333953,1.6302373037546583,0.9596471359640998,-0.9441952034736006,-1.1487975804107649,-2.236625009158844,0.7630020969813966
-1.0391315253719817,-0.15157982626538333,1.332200825686677,-1.0224584633265743,0.1024689907039173,-0.23863318800325733,-0.3592397511691148,0.01890195389533994,1.8639773211683741,-0.41827983977457917,-0.9269912683744792,0.12105086543597693,-0.15846896213347234,-0.42778284727559124,0.1590089022577275,-0.041022453831564165,1.4407904096639577,-0.7162904236592271,3.348658448903285,1.6145116272860869,2.355438938996034,-0.03989300883317673
0.15674986233553956,0.46346797981964005,1.864106215142706,-0.7798391356399753,0.9309063230618072,-0.11857210143019978,-0.6091510356624442,-0.4764047438753394,-0.39292174616301734,4.7740520635856605,0.4265913310130919,2.190223178466921,-0.2688851388416207,-1.6191866391761436,2.787066889150526,1.4869342185251875,-0.5183936114560544,0.092624069318469,1.2093950105825897,0.9664792036901337,0.41442287427590613,-1.8469165224741382
-1.8409838396767806,-0.9151385390595815,1.6965844358701836,-0.38468097607173934,-0.36840088316895675,-0.21979598567325562,-0.5238907759239265,-0.09435988688599983,-0.434442062879034,1.7599333621695714,-0.974260622157216,-0.5491898153522473,-0.20858263600082788,-1.3840604440616429,-0.7041403869483018,-0.1604685519034741,-1.0401789741044423,-0.531917313441541,-2.333198358026975,2.572879924055118,-1.828857694125753,0.43616922177146145
1.8059262925013895,-0.25530645559980203,-1.6166300477006632,2.6518423872664028,-1.6610063828051966,-0.1176193256811211,0.35603727521143846,-0.3977331565121925,-0.7011253781885305,5.137998633592865,-0.938435664487528,0.37651986896230594,-0.7149651498045584,0.22817723141131413,-0.2326540884513436,0.8894802860157199,1.9763284015711,2.330972571774715,-0.26570881916538475,3.1480826024387034,-1.6251848710028658,-1.9437189880384536
-0.5058228949666268,-0.7586110801585435,-0.7588913374344816,-1.5126678702501892,-1.7664685015228756,-0.02640793971806077,-1.0011810406014705,-0.5734738322856976,0.099976237112819,1.9134813489670974,-0.8845851642785381,-0.7241492079612744,0.6323081955585337,1.301534018123044,-0.21325738280565276,0.6019268030495507,-0.0730535017221432,-0.9191939208915917,-0.16431382470444333,-1.166713186035669,-1.2462183815024637,-0.9710474743755149
-0.8749049554050695,-1.0025114612615302,3.228639901796801,-0.423555281333825,2.504626764958399,-0.8716541619690311,-0.67383040143876,-0.8065752078180644,1.2692871342194516,-0.39826345124579343,3.5894428825818263,-0.8807274565092933,3.2697760023255347,-0.9275923998591125,-0.19587773137356526,0.8995121859419123,1.1605017404552664,0.03047465364069657,-1.223673241500177,0.18182461086794882,-1.697729027286078,-1.0858679623654452
-1.0709712562408038,-0.8464618691745839,0.0030667391420242662,-0.7123313123891339,0.7536576752412176,-0.02949873867111724,2.427026277350416,0.16372874530263876,-1.126444848016447,4.861373056952973,-0.7606475265928949,0.31105657455365693,0.1760529494029004,2.10113542825655,-0.640024285868044,0.7129112992369956,-0.12741552358501834,-1.628283155960506,0.9255784111096319,0.4742182483591473,1.0438989778994738,-1.4108895095328635
-1.2230835976424763,-1.1393924141738658,-1.177904337171619,-1.222919417171307,1.8065397558606269,-1.0046014704309263,-0.2657142051892837,-1.0384683297432316,-0.18118489975496654,1.8499600439884993,0.8028538807906401,0.877292792355691,-1.138588815619896,-1.5211273578546405,0.048812801400474115,1.7579197334320307,1.1379076372908927,1.4649500190645401,-1.7937203067248517,-0.8736447582836414,-2.2006652896279646,-0.7521173816842858
-1.6248567611049147,-0.554743139820859,-0.6025773256035836,-0.3413268140972958,-0.9167614043823421,-0.1354275322482048,0.19735692190685367,-0.011715969555135486,-0.9625806335846633,4.0622803974539226,-0.6562489547113155,-0.4973528826289749,-0.35087296990184635,-0.7784962488380787,-0.13345249334057827,-0.20322819241569667,1.4073590701810677,0.32642344761648956,2.54970160963008,0.8135692985957136,0.0008689122513467762,0.5078599897636564
-1.5473063719516666,-0.6008922157436336,-0.6449530253518503,-1.8733512775295043,0.11885603285641727,-0.693995345686548,3.5290119442449077,-1.03044843728314,0.24304873261234428,2.5257394978768803,-0.3004281738966677,-1.2682708175408457,0.3066260591317149,-0.1595330183905066,-0.4384016007832051,3.215983355035334,1.8188289762266945,0.4195299929315994,-0.6971347035457929,-2.1229632689212745,-1.7773506690566632,-1.3238716753006226
0.13053615366224902,-0.8080388550803311,2.0042209170201977,3.8713751345519394,1.3765593357706225,-0.42552992529036626,1.2543795283420847,0.20406058475773592,-1.213743825799809,0.38764632105514624,-0.8875111774759622,-0.8236961793518423,-0.5483210720214547,-1.585720731702767,-0.5930480589662105,0.0077409667963909135,0.15230813564799062,-1.5770104914625462,-1.0094591713826553,1.7215453170124744,1.6042573242728682,-0.5263509592890382
-1.634489569426373,-0.9640612957778257,-0.7717248434043381,-0.6317450236145778,1.9034050968364107,-0.34005213152873737,2.8363282617378687,-0.10599980429864486,-0.17872042303391705,1.9288935487375378,-0.6321763965810948,-0.5989851935526315,2.318124142781282,-2.1337456487747994,-0.1849383280628208,1.1672454811819422,1.3206593990825652,-2.249387278564239,0.6818128907767762,1.84946918072052,-2.0668469553964175,-0.7762752349366496
0.24561225800527192,-0.5414116031125716,2.406148731033349,-0.881559117707902,0.18736953086398211,-0.09941850751904512,-0.3218271335527489,0.3662122235661711,-0.6028481767558179,2.6336008949404883,-1.0093769541262443,-0.8073893298767596,-0.7051541344017107,-1.6364837026766224,-0.21860074290160786,-0.27369957189972716,1.563509383616198,2.48530567362266,2.0658613800127554,2.2099661832348496,-1.8158467559438791,0.697892560964073
-1.6745077518794869,-1.3252960928549666,-1.0059526839947655,-0.8940734813448233,-0.48360349984745943,-0.003731427550948241,0.3628619709719387,-0.26104519545749627,-0.6255709873179679,0.09051656496722282,0.09223567185573556,-0.9423528380169917,-0.2610797590473951,-0.4047842012207098,-0.1603973429090909,3.411742489273397,-2.1344715210924745,-0.20747715988040938,3.078738932453235,-1.8280817949314774,-0.29203115219339104,-0.6579661441615314
-1.0129330181591647,-1.2510997039740506,-0.0636564303636653,-1.2558296438132608,-0.2605813603183921,0.0929590570683222,-0.38182663172023856,1.6040208018932431,4.182396714277807,1.472820636376959,1.6674834228468365,-0.02858612903888147,1.2694800309982404,-1.199846831648898,-0.46707179849891284,1.811393484163511,1.89347015397836,1.0554404221423124,0.2435058228825009,3.1680402706682536,-2.829188836526809,-1.5193387609552533
-1.7139389807139374,-1.1264674912257586,-1.439953954348481,-0.7832209673703145,-0.27778521992292726,0.5342903326483881,0.7598859887015528,-0.8151355329321964,2.6011804932540628,-0.3456369929725009,-0.23325157038983146,-1.048192599149126,-0.4233090292364987,-1.2338506017323956,-0.596453881084958,1.7647614449304962,-0.795817537338089,-0.5874358354268685,1.1816620199896695,-0.6210647004162207,-0.02175644149531608,-0.7214760400876005
-0.9864673212201993,-0.8232583268116634,-1.0012096762274798,-0.86406621352076,3.44596136473411,-2.303748083131371,-0.8835511532416459,-1.0026611963375325,-1.0432387395447489,1.2158086023782761,4.034132129651676,-1.2104655310121786,-0.8263831106942736,-1.9788000507546124,-0.3149818766212413,0.6086392307920899,1.0891542236993557,1.3651705018633418,0.5864932527092679,-0.7796457292617781,0.5038923731660665,-0.319252644971062
-0.4625700927196671,-0.31041295793907964,1.5336868151054188,-0.561232763088614,2.01888457110113,0.22182761476999047,-0.9082881443366821,0.12123850375920212,0.147014794961142,-0.1580632355272949,-0.018845166731909835,-0.6125188246044799,-1.0109750629290453,-0.5302133100517584,-0.4568625691948245,0.3485368345443228,0.5769006561091818,-1.1964172445049166,1.6680801061576709,-1.058304102454134,-1.0052452857400986,-0.7121917647483832
-1.4985796708565315,-1.2456998864248652,-0.6096889039986124,-0.343635124810022,1.1418451511177428,-0.1353849790506369,0.8286762045794643,0.01879630625162615,-0.5917683484252189,0.5011924815788806,-0.8152702851804328,-0.3022130871047729,-1.038755989086156,0.2189950131207452,-0.46760892967012774,2.974320476409005,-0.7082112606435492,-0.18037190618002352,0.6908665707558641,-1.001454113808249,-1.9534716720061756,-1.0016501430408937
-1.9314105817930098,-1.2669407820841676,-0.7176537826742505,-1.0785991589309034,2.1180721127414603,2.195912745980729,-1.213777220798325,-0.9391465915767856,-0.29461128449478535,-0.26184498761572417,0.12329638959268618,-0.37590524645447376,3.5461882914848823,0.49436530088233366,0.059587304157838805,0.9479770475059716,0.6269444968340975,-0.36953268057237276,-0.09108882060449736,-3.045773884065981,-1.6655998868177324,-0.9956025630118537
-1.2400521940236038,-1.0286282321822453,-0.4732987341401468,-0.08648590238938736,1.9941404688594422,6.438350208779699,-0.09897988366557509,4.944377512887614,-0.7843771728358832,0.3888705709471503,-0.7350345039371958,-0.62056703202836,1.523932060846019,-1.5233491779285186,-0.695921620324812,0.9664848710538764,0.4254364849822375,0.07910099952619332,0.9418042266672764,-1.064851631132293,-0.9763808221356973,-0.7271828479934489
-0.7234163781700486,-1.1356842226422108,0.7938465250518623,-1.2642940962636933,-0.7370264747676128,-0.607813476273325,0.8335995946159109,-1.0191751593522145,2.035487667893734,4.378731947362445,0.1838543953232039,-0.6105688836624809,-0.4228778490813253,-1.4824240568724316,0.016350920552715864,4.260991860482804,1.7072207018140135,0.9255393861043979,2.7276599160487423,2.2659919592141384,0.7796109598996389,-1.1991930585803565
-1.0859999115607522,-0.9297739390753452,-0.7659632580213948,-0.3012862696337697,-0.0416229041606509,0.35255060944872096,-0.6961881913731811,-1.069624550416651,0.5438404141836497,1.0817622451168578,0.12651687708126402,-1.059374650542017,1.591007259395762,-0.5285756249311638,-1.9696553125269456,0.5081995989506539,1.3730127293149998,-1.5014091758485812,-0.8884648024719737,-2.455315480276834,-1.9972938546888348,-0.6346937439065137
1.2066743474308832,-1.1727253963093414,0.1868487451993015,-0.05945071778443278,0.0926535314459293,0.13586278158555007,0.4570747265163054,-0.20547655790401892,-1.0241574038258534,0.05849649116663047,-0.28549618167690294,0.7654071496685655,-0.06617102763014865,-0.775675791130388,-0.6594378845096065,1.3198545321102944,0.24640519806332595,-1.0356151880180835,-0.7801477809365547,0.4247736147505753,-0.41744957968257246,-1.4115756848981584
-0.8494467659244264,-0.7022584085059232,0.015343197184232604,2.724788116901326,-0.5069382637378841,-0.46053877045931063,-2.0047907524104454,-0.7706710808841473,-0.4526143534315027,2.8491616267891025,0.24931207721774518,0.7027032732650528,-0.35493913038108105,-1.6410172201958808,-0.4077331739305575,1.040754907370181,1.22330209864381,-0.3872129114656469,-2.5786932770413533,-0.10609101978459495,-1.8725321259643197,-0.5185026917275999
